ISSUE DATE,DOCM NO.,CUSTOMER NAME,,SALES EXEC,ITEM CODE,QTY,UNIT PRICE,UNIT COST,TOTAL AMOUNT,MARKUP,PROJECT CODE
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1,20.16,0,20.16,0,
06-01-2010,SQ1004,Ampway Industries Pte Ltd,,Kim Meng Tan,TBNST30001101,16,1.45,0.87,23.2,0.6667000000000001,
31-12-2010,DQ1103,AIG Asia Pacific Insurance Pte Ltd,,,2800-ADJ0001,1,24,14.4,24,0.6667000000000001,
16-02-2010,SQ1019,LTC Building Services Pte Ltd,,K T Chan,AT-000121,1,25,15,25,0.6667000000000001,PC-2005
18-02-2010,SQ1020,Mexter (M) Berhad,,John Choi,NEAST-ADH-0929,5,5.54,3.32,27.7,0.6687000000000001,PC-2051
02-01-2010,SQ1001,Advent Devices (Asia) Pte Ltd,,John Choi,0.5MM 4B,5,6,3.6,30,0.6667000000000001,PC-2001
31-12-2010,DQ1033,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,50,0.6,2,30,-0.7,
31-12-2010,DQ1034,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,50,0.6,2,30,-0.7,
18-02-2010,SQ1020,Mexter (M) Berhad,,John Choi,FLAT BAR 38 X 3MM,8,5,4,40,0.25,PC-2051
10-03-2010,DQ1024,Advent Devices (Asia) Limited,,Kim Meng Tan,1 INCH ANGLE BAR,10,4.3,3,43,0.43329999999999996,
31-12-2010,DQ1069,Algintons Print & Graphics Pte Ltd,,John Choi E.,1 INCH ANGLE BAR,20,2.2,2.4,44,-0.0833,
31-12-2010,DQ1068,Algintons Print & Graphics Pte Ltd,,John Choi E.,1 INCH ANGLE BAR,20,2.3,2.4,46,-0.0417,
16-02-2010,SQ1019,LTC Building Services Pte Ltd,,K T Chan,AT-000120,2,24,14.4,48,0.6667000000000001,PC-2005
31-12-2010,DQ1104,AIG Asia Pacific Insurance Pte Ltd,,,2800-ADJ0001,2,24,14.4,48,0.6667000000000001,
31-12-2010,DQ1104,AIG Asia Pacific Insurance Pte Ltd,,,2800-ADJ0001,2,24,14.4,48,0.6667000000000001,
31-12-2010,DQ1050,Advent Devices (Asia) Limited,,Kim Meng Tan,1810-T0032,1,53,31.8,53,0.6667000000000001,
31-12-2010,DQ1067,Algintons Print & Graphics Pte Ltd,,John Choi E.,32MM FLAT BAR,28,2,1.8,56,0.11109999999999999,
18-02-2010,SQ1020,Mexter (M) Berhad,,John Choi,32MM FLAT BAR,20,3,2,60,0.5,PC-2051
31-12-2010,DQ1068,Algintons Print & Graphics Pte Ltd,,John Choi E.,ANGLE BAR 38MM X 4MM,10,6,3,60,1,
31-12-2010,DQ1069,Algintons Print & Graphics Pte Ltd,,John Choi E.,ANGLE BAR 38MM X 4MM,10,6,3,60,1,
31-12-2010,DQ1068,Algintons Print & Graphics Pte Ltd,,John Choi E.,FLAT BAR 38 X 3MM,10,7,3,70,1.3333000000000002,
31-12-2010,DQ1069,Algintons Print & Graphics Pte Ltd,,John Choi E.,FLAT BAR 38 X 3MM,10,7,3,70,1.3333000000000002,
02-01-2010,SQ1001,Advent Devices (Asia) Pte Ltd,,John Choi,0.8MM 4B,12,6,3.6,72,0.6667000000000001,PC-2001
03-01-2010,SQ1003,Aluminium Products Pte Ltd,,Kim Meng Tan,2800-ADJ0002,3,25,15,75,0.6667000000000001,
25-10-2010,DQ1039,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,1 INCH ANGLE BAR,30,2.5,3,75,-0.16670000000000001,PC-2007
10-03-2010,DQ1024,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,18,4.23,2,76.14,1.115,
18-09-2010,DQ1035,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,1 INCH ANGLE BAR,20,4,3,80,0.3333,PC-2013
21-09-2010,DQ1028,Advent Devices (Asia) Limited,,Kim Meng Tan,1 INCH ANGLE BAR,20,4,3,80,0.3333,
17-10-2010,DQ1038,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,1 INCH ANGLE BAR,20,4,3,80,0.3333,
31-12-2010,DQ1058,AA Advent Devices (Asia) Limited,,Kim Meng Tan,BS-T0003,1,80,90,80,-0.11109999999999999,
10-03-2010,DQ1024,Advent Devices (Asia) Limited,,Kim Meng Tan,GLOBAL BH-006,21,3.87,2.4,81.27,0.6125,
31-12-2010,DQ1066,CASH / GENLEDGER,,John Choi E.,32MM FLAT BAR,28,3,1.8,84,0.6667000000000001,
14-02-2010,SQ1018,Jupiter Equipment Limited,,Muthu Arumugam,19585P-R,2,43,25.8,86,0.6667000000000001,PC-2012
31-12-2010,DQ1059,Aruban Parts Inc,,Muthu Arumugam,BS-T0003,1,88,90,88,-0.0222,
31-12-2010,DQ1067,Algintons Print & Graphics Pte Ltd,,John Choi E.,FLAT BAR 38 X 3MM,16,5.5,3,88,0.8332999999999999,
18-09-2010,DQ1035,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,32MM FLAT BAR,30,3,2,90,0.5,PC-2013
29-09-2010,DQ1037,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,32MM FLAT BAR,30,3,2,90,0.5,
31-12-2010,DQ1066,CASH / GENLEDGER,,John Choi E.,FLAT BAR 38 X 3MM,16,6,3,96,1,
16-02-2010,SQ1019,LTC Building Services Pte Ltd,,K T Chan,AT-000118,3,37,22.2,111,0.6667000000000001,PC-2005
02-02-2010,SQ1012,Forage Building Pte. Ltd.,,Kim Meng Tan,DOOR-CLS-65,8,14,8.4,112,0.6667000000000001,
31-12-2010,DQ1066,CASH / GENLEDGER,,John Choi E.,1 INCH ANGLE BAR,28,4,2.4,112,0.6667000000000001,
03-01-2010,SQ1003,Aluminium Products Pte Ltd,,Kim Meng Tan,2800-ADJ0001,5,24,14.4,120,0.6667000000000001,
02-02-2010,SQ1012,Forage Building Pte. Ltd.,,Kim Meng Tan,2800-ADJ0004,5,24,14.4,120,0.6667000000000001,
31-12-2010,DQ1058,AA Advent Devices (Asia) Limited,,Kim Meng Tan,BS-T0003,1,122,90,122,0.3556,
02-02-2010,SQ1012,Forage Building Pte. Ltd.,,Kim Meng Tan,2800-ADJ0002,5,25,15,125,0.6667000000000001,
25-09-2010,DQ1036,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,M.S FLAT BAR,25,5,3,125,0.6667000000000001,
31-12-2010,DQ1056,AZ NEW PROSPECT (UNLISTED),,,,1,129,0,129,0,
06-01-2010,SQ1004,Ampway Industries Pte Ltd,,Kim Meng Tan,TBNST30001102,100,1.32,0.79,132,0.6709,
10-03-2010,DQ1024,Advent Devices (Asia) Limited,,Kim Meng Tan,ANGLE BAR 38MM X 4MM,26,5.11,3,132.86,0.7033,
21-09-2010,DQ1028,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,45,3,2,135,0.5,
03-12-2010,DQ1041,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,1810-T0041,2,68,40.8,136,0.6667000000000001,PC-2008
02-02-2010,SQ1012,Forage Building Pte. Ltd.,,Kim Meng Tan,DOOR CLOSER LS,10,14,8.4,140,0.6667000000000001,
03-03-2010,SQ1023,Lanbridge Equipment Co,,Allen Berry,TYH-KD-85,10,14,8.4,140,0.6667000000000001,PC-2056
08-02-2010,SQ1015,Danalina City Transport (S) Pte Ltd,,Kim Meng Tan,B282.VANILLA,90,1.6,0.96,144,0.6667000000000001,PC-2008
31-12-2010,DQ1123,Ace Equipment & Trading Services Ltd,,Jacqueline Hu,222,12,12,0,144,0,
17-10-2010,DQ1038,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,HINGE FG-05,10,15,9,150,0.6667000000000001,
02-12-2010,DQ1042,NTUC FAIRPRICE CO-OP LIMITED - HQ,,Jacqueline Hu,SN0037,150,1,0,150,0,
06-12-2010,SQ1105,Advent Devices (Asia) Limited,,John Choi,GG3SN-3291,1,150,125,150,0.2,PC-2005
28-12-2010,DQ1030,AA Advent Devices (Asia) Limited,,Kim Meng Tan,GG3SN-3291,1,150,125,150,0.2,
31-12-2010,DQ1068,Algintons Print & Graphics Pte Ltd,,John Choi E.,32MM FLAT BAR,100,1.5,1.8,150,-0.16670000000000001,
31-12-2010,DQ1069,Algintons Print & Graphics Pte Ltd,,John Choi E.,32MM FLAT BAR,100,1.5,1.8,150,-0.16670000000000001,
31-12-2010,DQ1077,Tiong Aik Construction Pte Ltd,,,32MM FLAT BAR,5,30,1.8,150,15.6667,
31-12-2010,DQ1050,Advent Devices (Asia) Limited,,Kim Meng Tan,1810-T0031,2,76,45.6,152,0.6667000000000001,
16-02-2010,SQ1019,LTC Building Services Pte Ltd,,K T Chan,MISC10012,5,32,19.2,160,0.6667000000000001,PC-2005
05-03-2010,SQ1024,Arena Modern Chemical Pte Ltd,,Chee Guan Hong,B282.VANILLA,100,1.6,0.96,160,0.6667000000000001,PC-2030
03-01-2010,SQ1003,Aluminium Products Pte Ltd,,Kim Meng Tan,2700-T0006,3,55,33,165,0.6667000000000001,
12-02-2010,SQ1017,Hin Kang Chemical Pte Ltd,,Micheal Tan,VINYL MP49,20,8.3,0,166,0,PC-2002
05-03-2010,SQ1024,Arena Modern Chemical Pte Ltd,,Chee Guan Hong,VINYL MP49,20,8.3,0,166,0,PC-2030
02-01-2010,SQ1001,Advent Devices (Asia) Pte Ltd,,John Choi,TITANCO-202,20,8.4,5.04,168,0.6667000000000001,PC-2001
25-04-2010,SQ1041,Lanbridge Equipment Co,,Kim Meng Tan,GLOBAL GG-13,28,6,3.6,168,0.6667000000000001,PC-2005
31-12-2010,DQ1067,Algintons Print & Graphics Pte Ltd,,John Choi E.,1 INCH ANGLE BAR,28,6,2.4,168,1.5,
02-02-2010,SQ1012,Forage Building Pte. Ltd.,,Kim Meng Tan,TYH-KD-07,10,17,10.2,170,0.6667000000000001,
08-12-2010,SQ1100,Hin Kang Chemical Pte Ltd,,Chee Guan Hong,MISC10016,30,6,3.6,180,0.6667000000000001,PC-2009
21-04-2010,DQ1064,Algintons Print & Graphics Pte Ltd,,,1810-T0125,5,38,22.8,190,0.6667000000000001,
02-12-2010,DQ1042,NTUC FAIRPRICE CO-OP LIMITED - HQ,,Jacqueline Hu,SN9080,100,1.9,0,190,0,
18-02-2010,SQ1020,Mexter (M) Berhad,,John Choi,1 INCH ANGLE BAR,50,4,3,200,0.3333,PC-2051
29-09-2010,DQ1037,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,1 INCH ANGLE BAR,50,4,3,200,0.3333,
12-01-2010,DQ1020,Advent Devices (Asia) Limited,,Kim Meng Tan,1 INCH ANGLE BAR,50,4.1,3,205,0.3667,
06-01-2010,SQ1004,Ampway Industries Pte Ltd,,Kim Meng Tan,PS DOOR CLOSER,14,15,9,210,0.6667000000000001,
16-02-2010,SQ1019,LTC Building Services Pte Ltd,,K T Chan,AT-000117,6,35,21,210,0.6667000000000001,PC-2005
12-08-2010,SQ1071,Gosei Cutting Pte Ltd,,Kim Meng Tan,TITANCO-202,25,8.4,5.04,210,0.6667000000000001,PC-2013
18-08-2010,SQ1073,MC2 Pte Ltd,,Kim Meng Tan,0.5MM 4B,35,6,3.6,210,0.6667000000000001,PC-2021
03-12-2010,DQ1041,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,1810-T0124,6,35,0,210,0,PC-2008
12-01-2010,DQ1020,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,69,3.1,2,213.9,0.55,
21-04-2010,DQ1064,Algintons Print & Graphics Pte Ltd,,,1810-T0127,5,43,25.8,215,0.6667000000000001,
04-02-2010,SQ1013,Weedster Exhibitions Pte Ltd,,Kim Meng Tan,2800-ADJ0001,9,24,14.4,216,0.6667000000000001,
13-03-2010,SQ1025,ECS Components (Asia) Pte Ltd,,Lim Toh Ting,GIST11001105,200,1.1,0.66,220,0.6667000000000001,PC-2003
05-03-2010,SQ1024,Arena Modern Chemical Pte Ltd,,Chee Guan Hong,TITANCO-104,30,7.4,4.44,222,0.6667000000000001,PC-2030
07-09-2010,SQ1077,Teamster Holding Pte Ltd,,Allen Berry,VINYL MP65,30,7.49,4.49,224.7,0.6681999999999999,PC-2011
02-01-2010,SQ1001,Advent Devices (Asia) Pte Ltd,,John Choi,B282.SEALANT.,150,1.5,0.9,225,0.6667000000000001,PC-2001
25-09-2010,DQ1036,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,HINGE FG-05,15,15,9,225,0.6667000000000001,
02-12-2010,DQ1042,NTUC FAIRPRICE CO-OP LIMITED - HQ,,Jacqueline Hu,SN9091,120,1.9,0,228,0,
03-12-2010,DQ1041,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,1810-T0037,3,77,46.2,231,0.6667000000000001,PC-2008
02-02-2010,SQ1012,Forage Building Pte. Ltd.,,Kim Meng Tan,2800-ADJ0003,9,26,15.6,234,0.6667000000000001,
02-02-2010,SQ1012,Forage Building Pte. Ltd.,,Kim Meng Tan,HN-DOOR-CLS-10,15,16,9.6,240,0.6667000000000001,
17-10-2010,DQ1038,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,M.S ANGLE,60,4,2.4,240,0.6667000000000001,
20-02-2010,SQ1021,Cut Craft Japan Pte Ltd,,Kim Hu Tao,2800-ADJ0002,10,25,15,250,0.6667000000000001,PC-2022
21-04-2010,DQ1064,Algintons Print & Graphics Pte Ltd,,,1810-T0040,5,50,39,250,0.2821,
18-09-2010,DQ1035,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,FLAT BAR 38 X 3MM,50,5,4,250,0.25,PC-2013
17-10-2010,DQ1038,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,FLAT BAR 38 X 3MM,50,5,4,250,0.25,
08-02-2010,SQ1015,Danalina City Transport (S) Pte Ltd,,Kim Meng Tan,TITANCO-202,30,8.4,5.04,252,0.6667000000000001,PC-2008
31-12-2010,DQ1067,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0040,8,32,39,256,-0.1795,
07-09-2010,SQ1077,Teamster Holding Pte Ltd,,Allen Berry,VINYL MP63,55,4.68,2.81,257.4,0.6655,PC-2011
01-03-2010,SQ1022,Evergreen Group Pte Ltd,,Pang Seah Heng,2800-ADJ0003,10,26,15.6,260,0.6667000000000001,PC-2042
12-02-2010,SQ1017,Hin Kang Chemical Pte Ltd,,Micheal Tan,VINYL MP47,60,4.35,0,261,0,PC-2002
01-03-2010,SQ1022,Evergreen Group Pte Ltd,,Pang Seah Heng,1810-T0032,5,53,31.8,265,0.6667000000000001,PC-2042
21-04-2010,DQ1064,Algintons Print & Graphics Pte Ltd,,,1810-T0032,5,53,31.8,265,0.6667000000000001,
31-12-2010,DQ1056,AZ NEW PROSPECT (UNLISTED),,,1810-T0032,5,53,31.8,265,0.6667000000000001,
21-09-2010,DQ1028,Advent Devices (Asia) Limited,,Kim Meng Tan,ANGLE BAR 38MM X 4MM,55,5,3,275,0.6667000000000001,
14-02-2010,SQ1018,Jupiter Equipment Limited,,Muthu Arumugam,19585,5,56,33.6,280,0.6667000000000001,PC-2012
10-03-2010,DQ1024,Advent Devices (Asia) Limited,,Kim Meng Tan,FLAT BAR 38 X 3MM,55,5.22,4,287.1,0.305,
18-05-2010,SQ1049,Field Modern Building,,Chin Seow Yeong,SM VISION GLASS,2,145,87,290,0.6667000000000001,PC-2032
08-06-2010,SQ1054,Mexter (M) Berhad,,Yew Huat Xue,SM VISION GLASS,2,145,87,290,0.6667000000000001,PC-2009
18-08-2010,SQ1073,MC2 Pte Ltd,,Kim Meng Tan,VINYL MP57,45,6.49,3.89,292.05,0.6684,PC-2021
15-01-2010,SQ1007,Aurotek Enterprise,,Kim Meng Tan,HINGE FG-05,20,15,9,300,0.6667000000000001,
02-02-2010,SQ1012,Forage Building Pte. Ltd.,,Kim Meng Tan,PS DOOR CLOSER,20,15,9,300,0.6667000000000001,
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-VGA-AMP,2,150,0,300,0,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-VGA-AMP,2,150,0,300,0,PD-1088
28-05-2010,DQ1065,Algintons Print & Graphics Pte Ltd,,,1810-T0124,9,33.9,21,305.1,0.6143,
21-04-2010,DQ1064,Algintons Print & Graphics Pte Ltd,,,1810-T0036,5,62,37.8,310,0.6402,
21-09-2010,DQ1028,Advent Devices (Asia) Limited,,Kim Meng Tan,GLOBAL BH-006,78,4,2.4,312,0.6667000000000001,
31-12-2010,DQ1066,CASH / GENLEDGER,,John Choi E.,1810-T0040,8,40,39,320,0.0256,
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1,323.27,0,323.27,0,
21-09-2010,DQ1028,Advent Devices (Asia) Limited,,Kim Meng Tan,FLAT BAR 38 X 3MM,65,5,4,325,0.25,
06-01-2010,SQ1004,Ampway Industries Pte Ltd,,Kim Meng Tan,GIST11001104,300,1.1,0.66,330,0.6667000000000001,
30-10-2010,DQ1040,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,FLAT BAR 38 X 3MM,100,3.3,4,330,-0.175,
02-02-2010,SQ1012,Forage Building Pte. Ltd.,,Kim Meng Tan,TYH-KD-07,20,17,10.2,340,0.6667000000000001,
22-06-2010,SQ1057,Allylink Pte Ltd,,K T Chan,TYH-KD-07,20,17,10.2,340,0.6667000000000001,
05-03-2010,SQ1024,Arena Modern Chemical Pte Ltd,,Chee Guan Hong,VINYL MP47,80,4.35,0,348,0,PC-2030
06-01-2010,SQ1004,Ampway Industries Pte Ltd,,Kim Meng Tan,MISC10018,10,35,21,350,0.6667000000000001,
06-02-2010,SQ1014,Trans-Europe Fair Pte Ltd,,Kim Meng Tan,0.7MM ALU,70,5,3,350,0.6667000000000001,
21-04-2010,DQ1064,Algintons Print & Graphics Pte Ltd,,,1810-T0037,5,70,46.2,350,0.5152,
29-09-2010,DQ1037,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,ANGLE BAR 38MM X 4MM,70,5,3,350,0.6667000000000001,
31-12-2010,DQ1067,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0038,10,35,47.4,350,-0.2616,
21-04-2010,DQ1064,Algintons Print & Graphics Pte Ltd,,,1810-T0031,5,71,45.6,355,0.557,
10-10-2010,SQ1084,Peer Private Ltd,,Kim Meng Tan,VINYL MP56,39,9.15,5.49,356.85,0.6667000000000001,PC-2013
10-10-2010,SQ1084,Peer Private Ltd,,Kim Meng Tan,VINYL MP56,39,9.15,5.49,356.85,0.6667000000000001,PC-2013
06-01-2010,SQ1004,Ampway Industries Pte Ltd,,Kim Meng Tan,AT-000120,15,24,14.4,360,0.6667000000000001,
15-01-2010,SQ1007,Aurotek Enterprise,,Kim Meng Tan,2700-T0007,8,45,27,360,0.6667000000000001,
08-02-2010,SQ1015,Danalina City Transport (S) Pte Ltd,,Kim Meng Tan,TITANCO-104,50,7.4,4.44,370,0.6667000000000001,PC-2008
10-10-2010,SQ1084,Peer Private Ltd,,Kim Meng Tan,VINYL MP62,45,8.39,5.03,377.55,0.6679999999999999,PC-2013
16-05-2010,SQ1048,MC2 Pte Ltd,,Lim Toh Ting,1810-T0031,5,76,45.6,380,0.6667000000000001,PC-2020
03-12-2010,DQ1041,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,1810-T0031,5,76,45.6,380,0.6667000000000001,PC-2008
31-12-2010,DQ1066,CASH / GENLEDGER,,John Choi E.,1810-T0038,10,38,47.4,380,-0.19829999999999998,
18-02-2010,SQ1020,Mexter (M) Berhad,,John Choi,GLOBAL BH-006,100,4,2.4,400,0.6667000000000001,PC-2051
11-04-2010,DQ1025,Advent Devices (Asia) Limited,,Kim Meng Tan,1 INCH ANGLE BAR,100,4,3,400,0.3333,
31-12-2010,DQ1077,Tiong Aik Construction Pte Ltd,,,1 INCH ANGLE BAR,100,4,2.4,400,0.6667000000000001,
17-03-2010,DQ1062,Algintons Print & Graphics Pte Ltd,,Erin Teo,1810-T0036,67,6,37.8,402,-0.8412999999999999,
03-01-2010,SQ1003,Aluminium Products Pte Ltd,,Kim Meng Tan,2700-T0007,9,45,27,405,0.6667000000000001,
12-01-2010,DQ1020,Advent Devices (Asia) Limited,,Kim Meng Tan,ANGLE BAR 38MM X 4MM,80,5.2,3,416,0.7333,
05-03-2010,SQ1024,Arena Modern Chemical Pte Ltd,,Chee Guan Hong,TITANCO-202,50,8.4,5.04,420,0.6667000000000001,PC-2030
09-07-2010,SQ1062,"Chainwin C.M.M. Co., Ltd.",,Allen Berry,DOOR-CLS-12,35,12,7.2,420,0.6667000000000001,PC-2031
31-12-2010,DQ1067,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0031,14,30,45.6,420,-0.3421,
31-12-2010,SQ1110,AZ NEW PROSPECT (UNLISTED),,,,1,430,0,430,0,
08-02-2010,DQ1022,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,150,2.9,2,435,0.45,
28-05-2010,DQ1065,Algintons Print & Graphics Pte Ltd,,,1810-T0041,9,48.66,40.8,437.94,0.19260000000000002,
28-05-2010,DQ1065,Algintons Print & Graphics Pte Ltd,,,1810-T0040,9,49.2,39,442.8,0.2615,
18-08-2010,SQ1073,MC2 Pte Ltd,,Kim Meng Tan,VINYL MP55,55,8.1,4.86,445.5,0.6667000000000001,PC-2021
08-02-2010,DQ1022,Advent Devices (Asia) Limited,,Kim Meng Tan,1 INCH ANGLE BAR,112,3.98,3,445.76,0.3267,
29-01-2010,SQ1011,Field Modern Building,,Kim Meng Tan,2700-T0007,10,45,27,450,0.6667000000000001,
22-06-2010,SQ1057,Allylink Pte Ltd,,K T Chan,AMT DOOR CLOSER,30,15,9,450,0.6667000000000001,
15-09-2010,SQ1080,Weema (Wuhan) Pte Ltd,,Micheal Tan,MISC10006,90,5,3,450,0.6667000000000001,PC-2042
28-05-2010,DQ1065,Algintons Print & Graphics Pte Ltd,,,1810-T0032,9,50.5,31.8,454.5,0.5881000000000001,
18-01-2010,SQ1008,Endomas Enterprise Pte Ltd,,Kim Meng Tan,0.7MM ALU,100,5,3,500,0.6667000000000001,
24-01-2010,SQ1010,Maha Yu Yi Pte Ltd,,Kim Meng Tan,AT-000121,20,25,15,500,0.6667000000000001,
10-02-2010,SQ1016,Forester Accounts Limited,,Tommy Shen,TBNST30001103,500,1,0.6,500,0.6667000000000001,PC-2021
09-07-2010,SQ1062,"Chainwin C.M.M. Co., Ltd.",,Allen Berry,2800-ADJ0005,20,25,0,500,0,PC-2031
31-12-2010,DQ1116,Ace Equipment & Trading Services Ltd,,Jacqueline Hu,Window Wiper,1,500,0,500,0,
31-12-2010,DQ1117,AIG Asia Pacific Insurance Pte Ltd,,,Window Wiper,1,500,0,500,0,
14-02-2010,SQ1018,Jupiter Equipment Limited,,Muthu Arumugam,19491,9,56,33.6,504,0.6667000000000001,PC-2012
08-05-2010,SQ1046,"InnoChain Co., Ltd.",,Kim Meng Tan,TYH-KD-07,30,17,10.2,510,0.6667000000000001,PC-2013
03-01-2010,SQ1003,Aluminium Products Pte Ltd,,Kim Meng Tan,2700-T0008,8,65,39,520,0.6667000000000001,
12-08-2010,SQ1071,Gosei Cutting Pte Ltd,,Kim Meng Tan,HINGE FG-05,35,15,9,525,0.6667000000000001,PC-2013
28-05-2010,DQ1065,Algintons Print & Graphics Pte Ltd,,,1810-T0036,9,61,37.8,549,0.6138,
30-10-2010,DQ1040,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,1 INCH ANGLE BAR,200,2.8,3,560,-0.0667,
31-12-2010,DQ1066,CASH / GENLEDGER,,John Choi E.,1810-T0031,14,40,45.6,560,-0.12279999999999999,
11-04-2010,DQ1025,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,200,3,2,600,0.5,
15-08-2010,SQ1072,Aruban Parts Inc,,Chin Beng Seng,MISC10004,40,15,9,600,0.6667000000000001,PC-2032
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-VGA-AMP,4,150,0,600,0,PD-1088
22-12-2010,SQ1103,TNERY Inc,,Muthu Arumugam,AT-000120,25,24,14.4,600,0.6667000000000001,PC-2042
31-12-2010,DQ1068,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0038,20,30,47.4,600,-0.3671,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1.5,400,0,600,0,
27-01-2010,DQ1021,Advent Devices (Asia) Limited,,Kim Meng Tan,FLAT BAR 38 X 3MM,125,4.95,4,618.75,0.2375,
30-06-2010,DQ1026,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,200,3.1,2,620,0.55,
28-05-2010,DQ1065,Algintons Print & Graphics Pte Ltd,,,1810-T0037,9,69.22,46.2,622.98,0.49829999999999997,
04-02-2010,SQ1013,Weedster Exhibitions Pte Ltd,,Kim Meng Tan,AT-000121,25,25,15,625,0.6667000000000001,
22-04-2010,SQ1039,Four Seasons Air Conditioning,,Micheal Tan,2800-ADJ0005,25,25,0,625,0,PC-2020
16-05-2010,SQ1048,MC2 Pte Ltd,,Lim Toh Ting,AT-000121,25,25,15,625,0.6667000000000001,PC-2020
28-05-2010,DQ1065,Algintons Print & Graphics Pte Ltd,,,1810-T0031,9,70,45.6,630,0.5351,
31-12-2010,DQ1056,AZ NEW PROSPECT (UNLISTED),,,1810-T0036,10,63,37.8,630,0.6667000000000001,
31-12-2010,DQ1059,Aruban Parts Inc,,Muthu Arumugam,BS-T0003,1,630,90,630,6,
22-06-2010,SQ1057,Allylink Pte Ltd,,K T Chan,HN-DOOR-CLS-10,40,16,9.6,640,0.6667000000000001,
31-12-2010,DQ1068,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0040,20,32,39,640,-0.1795,
31-12-2010,DQ1069,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0038,20,32,47.4,640,-0.3249,
15-01-2010,SQ1007,Aurotek Enterprise,,Kim Meng Tan,2700-T0008,10,65,39,650,0.6667000000000001,
05-09-2010,SQ1076,Seaweek Cutting Pte Ltd,,Kim Meng Tan,2800-ADJ0003,25,26,15.6,650,0.6667000000000001,PC-2020
12-10-2010,SQ1085,Jorafe Chemical Pte Ltd,,Kim Hu Tao,2800-ADJ0003,25,26,15.6,650,0.6667000000000001,PC-2042
02-01-2010,SQ1001,Advent Devices (Asia) Pte Ltd,,John Choi,2700-T0006,12,55,33,660,0.6667000000000001,PC-2001
18-02-2010,SQ1020,Mexter (M) Berhad,,John Choi,20318,20,33,19.8,660,0.6667000000000001,PC-2051
25-05-2010,SQ1051,DHPS Pte Ltd,,Muthu Arumugam,20318,20,33,19.8,660,0.6667000000000001,PC-2002
12-02-2010,SQ1017,Hin Kang Chemical Pte Ltd,,Micheal Tan,VINYL MP44,90,7.35,0,661.5,0,PC-2002
23-03-2010,SQ1031,Field Catering & Services Pte Ltd,,Jacqueline Hu,FG/SEVES,30,23,13.8,690,0.6667000000000001,PC-2013
22-12-2010,SQ1103,TNERY Inc,,Muthu Arumugam,BS-T0001,2,346,207.6,692,0.6667000000000001,PC-2042
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1.5,464,0,696,0,
28-05-2010,DQ1065,Algintons Print & Graphics Pte Ltd,,,1810-T0038,9,77.55,47.4,697.95,0.6361,
31-12-2010,DQ1069,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0040,20,35,39,700,-0.1026,
